caldt,vwretd,vwretx,l.t30_yield,l.cpi,l.y10minFF,l.dp_adj,ExcessRet,,PriceIndex,Dt,DtA,Pt/DtA,pd,Adjusted pd,,
20191231,0.028425,0.026594,0.001431,-0.000536,0.0022,-0.019583784,0.026598529,,49.25360182,0.087220213,0.939356823,52.43332527,3.959542368,0.04318142,,
20200131,-0.001066,-0.002282,0.001164,-0.00091,0.0037,-0.04318142,-0.002229892,,50.56345211,0.05989238,0.940930175,53.73773046,3.984115371,0.064418572,,
20200228,-0.078865,-0.080954,0.001208,0.00388,-0.0008,-0.064418572,-0.083355945,,50.44806631,0.105627051,0.959007277,52.60446664,3.962801033,0.041060722,,
20200331,-0.142565,-0.144375,0.001268,0.002741,-0.0045,-0.041060722,-0.155077101,,46.36409355,0.091311,0.977394384,47.43642311,3.859390354,-0.06049599,,
20200430,0.132193,0.130848,0.000003,-0.002176,0.0062,0.06049599,0.12415346,,39.67027754,0.062359706,0.983254337,40.34589634,3.697489688,-0.216224731,,
20200529,0.054521,0.052321,0.000059,-0.006687,0.0059,0.216224731,0.053027637,,44.86105402,0.087274611,0.963227878,46.57366655,3.841035286,-0.070677303,,
20200630,0.025618,0.024075,0.000111,0.00002,0.006,0.070677303,0.025184364,,47.20822923,0.069220606,0.95489227,49.43827773,3.900724977,-0.010511386,,
20200731,0.055893,0.054701,0.000096,0.005472,0.0058,0.010511386,0.054290859,,48.34476735,0.056272209,0.957867044,50.47127117,3.921404287,0.009849826,,
20200831,0.070445,0.068684,0.000079,0.005058,0.0045,-0.009849826,0.067995453,,50.98927446,0.085135135,0.941531301,54.15568701,3.991862991,0.078212793,,
20200930,-0.03555,-0.03684,0.000076,0.003153,0.0063,-0.078212793,-0.036273285,,54.49142179,0.065776164,0.928314642,58.69930229,4.072427841,0.15443163,,
20201030,-0.020727,-0.021829,0.000073,0.001393,0.006,-0.15443163,-0.021017817,,52.48395781,0.060049547,0.931071649,56.36940817,4.031926603,0.111347837,,
20201130,0.126002,0.124195,0.000066,0.000415,0.0079,-0.111347837,0.118607308,,51.3382855,0.094838512,0.924977134,55.50222121,4.016423042,0.09386175,,
20201231,0.045194,0.043667,0.00006,-0.000611,0.0075,-0.09386175,0.044142516,,57.71424386,0.078393562,0.916150483,62.9964672,4.143078649,0.215652886,,
20210129,-0.000683,-0.001747,0.000046,0.000941,0.0084,-0.215652886,-0.000729232,,60.23445175,0.061407955,0.917666059,65.63874862,4.184166202,0.250877642,,
20210226,0.029661,0.028259,0.000045,0.004254,0.0104,-0.250877642,0.029184623,,60.12922216,0.084448701,0.896487709,67.0719984,4.205766645,0.267224875,,
20210331,0.030917,0.029533,0.000027,0.005474,0.0137,-0.267224875,0.030421698,,61.82841385,0.083218843,0.888395552,69.5955914,4.242701223,0.296219376,,
20210430,0.049106,0.048159,0.000014,0.007083,0.0168,-0.296219376,0.047924373,,63.6543924,0.058551508,0.884587354,71.95941937,4.27610234,0.319974572,,
20210528,0.006574,0.005176,0.000005,0.008219,0.016,-0.319974572,0.006547486,,66.71992428,0.088988841,0.886301584,75.27903083,4.321201621,0.354017127,,
20210630,0.024485,0.023285,0.000004,0.008017,0.0153,-0.354017127,0.024186047,,67.06526661,0.080063909,0.897144887,74.75410893,4.31420418,0.336772704,,
20210730,0.01231,0.01138,0.000031,0.009291,0.0137,-0.336772704,0.012203849,,68.62688134,0.062370698,0.903243376,75.97828358,4.330447557,0.342598718,,
20210831,0.027787,0.026391,0.000049,0.004811,0.0117,-0.342598718,0.027358948,,69.40785525,0.095803126,0.913911367,75.94593718,4.330021734,0.331894076,,
20210930,-0.042671,-0.0438,0.000033,0.002066,0.0124,-0.331894076,-0.043641163,,71.23959796,0.078361469,0.926496671,76.89136957,4.342393641,0.334150354,,
20211029,0.065942,0.064993,0.000037,0.002716,0.0146,-0.334150354,0.063821916,,68.11930357,0.067606378,0.934053503,72.92869557,4.289482191,0.272350801,,
20211130,-0.018305,-0.019763,0.000044,0.008308,0.0148,-0.272350801,-0.018518609,,72.54658147,0.099317945,0.938532936,77.29785359,4.347666188,0.317371342,,
20211231,0.033096,0.03169,0.000067,0.004913,0.0136,-0.317371342,0.032493121,,71.11284338,0.102000494,0.962139867,73.9111285,4.302863405,0.260541836,,
20220131,-0.061045,-0.061857,0.000044,0.003073,0.0145,-0.260541836,-0.063031723,,73.36640939,0.057743629,0.958475541,76.54489474,4.337877428,0.279397641,,
20220228,-0.022297,-0.023677,0.000028,0.008415,0.0171,-0.279397641,-0.022577336,,68.8281834,0.101245645,0.975272484,70.57328542,4.256651679,0.186578341,,
20220331,0.031486,0.030026,0.00006,0.009134,0.0175,-0.186578341,0.030940483,,67.1985385,0.100489148,0.992542789,67.70341719,4.215136654,0.135700653,,
20220429,-0.090973,-0.09194,0.000037,0.013351,0.0199,-0.135700653,-0.095417482,,69.21624182,0.064980987,0.998972267,69.28745078,4.238263804,0.148976586,,
20220531,-0.002789,-0.00454,0.000307,0.005583,0.0256,-0.148976586,-0.003099849,,62.85250055,0.121197639,1.031181066,60.95195364,4.110085909,0.015453563,,
20220630,-0.08493,-0.086469,0.000567,0.011024,0.0202,-0.015453563,-0.089321553,,62.56715019,0.096729998,1.047847156,59.71018756,4.089502652,-0.012158128,,
20220729,0.092531,0.091398,0.000812,0.013736,0.014,0.012158128,0.087685352,,57.15703128,0.070888581,1.056365039,54.10727276,3.990968609,-0.11325802,,
20220831,-0.03639,-0.038192,0.001901,-0.000118,0.0035,0.11325802,-0.038967826,,62.38106963,0.10299697,1.063558883,58.65314148,4.071641137,-0.036646206,,
20220930,-0.092082,-0.09355,0.001929,-0.000354,0.0082,0.036646206,-0.098528355,,59.99861182,0.09157541,1.076772824,55.72077086,4.020352983,-0.091600348,,
20221031,0.078679,0.077474,0.002327,0.002151,0.0075,0.091600348,0.073412848,,54.38574168,0.072298327,1.081464773,50.28896274,3.917785624,-0.194720452,,
20221130,0.051444,0.049416,0.002856,0.004056,0.0102,0.194720452,0.047312528,,58.59922263,0.110294284,1.092441113,53.64062369,3.982306686,-0.131576997,,
20221230,-0.058715,-0.060322,0.003379,-0.00101,-0.0015,0.131576997,-0.06388262,,61.49496182,0.094168951,1.08460957,56.69778649,4.037735171,-0.078320534,,
